hospital_id,region_id,hospital_name,hospital_alternative_name,latitud,longitud,Consultas,Quirofanos,GRDxEgreso,Bienes y servicios,Remuneraciones,Dias Cama Disponibles,Consultas Urgencias,Examenes,year
110160,13,Hospital de Curacaví,Hospital de Curacaví,-33.3961,-71.1549,6919.0,0.0,,5091334,1372387,6564.0,197349.0,230088360.0,2021
110150,13,Hospital San José (Melipilla),Hospital de Melipilla,-33.6864,-71.2145,282967.0,0.0,6057.55883,18216599,9177507,49482.0,202105.0,1498975611.0,2021
110140,13,Hospital de Peñaflor,Hospital de Peñaflor,-33.6051,-70.8789,110392.0,0.0,,8816853,3338211,14663.0,195860.0,1364980732.0,2021
110130,13,Hospital Adalberto Steeger (Talagante),Hospital de Talagante,-33.6727,-70.9278,223253.0,0.0,6431.80452,20306712,11327360,41691.0,135433.0,2259514718.0,2021
110120,13,Hospital Dr. Félix Bulnes Cerda (Santiago - Quinta Normal),Hospital Félix Bulnes,-33.4358,-70.6867,896859.0,0.0,21847.59252,72417001,34646118,192111.0,659888.0,12487782616.0,2021
110100,13,Hospital San Juan de Dios (Santiago - Santiago),Hospital San Juan de Dios,-33.4378,-70.6632,1198235.0,0.0,24828.81279,72691313,65774777,192925.0,269560.0,18617465087.0,2021
110110,13,Instituto Traumatológico Dr. Teodoro Gebauer,Instituto Traumatológico,-33.4413,-70.6638,157814.0,0.0,,9232552,10111732,30054.0,205975.0,1175654316.0,2021
114101,13,Complejo Hospitalario Dr. Sótero del Río (Santiago - Puente Alto),Hospital Sotero del Río,-33.5847,-70.5782,1960538.0,0.0,44345.50403,0,0,281589.0,766229.0,17978570902.0,2021
114102,13,Hospital San José de Maipo,Hospital San José de Maipo,-33.6764,-70.3508,2102.0,0.0,,126580381,80047132,68245.0,90158.0,443945554.0,2021
114105,13,Hospital Clínico Metropolitano La Florida Dra. Eloisa Díaz Inzunza,Hospital La Florida,-33.5208,-70.5994,931801.0,0.0,16878429.0,11610047,4358931,147095.0,373607.0,7833636684.0,2021
114103,13,Hospital Padre Alberto Hurtado (San Ramón),Hospital Padre Alberto Hurtado,-33.5119,-70.6446,797280.0,0.0,14900.79096,9095515,6358245,130999.0,482048.0,6683363501.0,2021
133150,10,Hospital de Castro,Hospital Castro,-42.4794,-73.7659,531890.0,0.0,6866.46224,--,--,46778.0,171219.0,5380969455.0,2021
133165,10,Hospital de Quellón,Hospital Quellón,-43.1171,-73.6256,75442.0,0.0,,--,--,12081.0,121781.0,398044051.0,2021
133160,10,Hospital Comunitario de Achao,Hospital Achao,-42.4806,-73.4826,709.0,0.0,,--,--,6880.0,48748.0,161218839.0,2021
133170,10,Hospital de Queilén,Hospital Queilen,-42.8825,-73.4697,398.0,0.0,,--,--,1460.0,46292.0,73807372.0,2021
133155,10,Hospital de Ancud,Hospital Ancud,-41.8703,-73.8222,173721.0,0.0,,--,--,23415.0,163257.0,898413537.0,2021
104102,3,Hospital Dr. Florencio Vargas (Diego de Almagro),Hospital Diego de Almagro,-26.3799,-70.2974,1014.0,0.0,,2215199,488199,,55000.0,323236240.0,2021
101100,15,Hospital Dr. Juan Noé Crevanni (Arica),Hospital Doctor Juan Noé,-18.4827,-70.3126,260789.0,0.0,13853.88884,42922115,24693228,113311.0,169654.0,2326198915.0,2022
102100,1,Hospital Dr. Ernesto Torres Galdames (Iquique),Hospital Iquique,-20.2139,-70.1383,207413.0,0.0,15658.2298,69650615,30766623,161383.0,119984.0,2218272935.0,2022
103100,2,Hospital Dr. Leonardo Guzmán (Antofagasta),Hospital de Antofagasta,-23.6597,-70.3959,388776.0,0.0,18822.5262,84757807,74341955,196717.0,95505.0,3566629719.0,2022
103101,2,Hospital Dr. Carlos Cisternas (Calama),Hospital de Calama,-22.445,-68.9181,162455.0,0.0,8143.65664,33706499,15189621,72833.0,69328.0,1562820347.0,2022
103102,2,Hospital Dr. Marcos Macuada (Tocopilla),Hospital de Tocopilla,-22.0882,-70.1929,9251.0,0.0,-1126.0,6347550,2730527,14564.0,52463.0,165035280.0,2022
103103,2,Hospital 21 de Mayo (Taltal),Hospital de Taltal,-25.4036,-70.4869,1293.0,0.0,-598.0,3571090,874097,8008.0,32922.0,101655927.0,2022
103104,2,Hospital de Mejillones,Hospital de Mejillones,-23.0931,-70.4575,510.0,0.0,-167.0,3016119,1115503,3285.0,34159.0,68023719.0,2022
104100,3,Hospital San José del Carmen (Copiapó),Hospital Regional de Copiapó,-27.3668,-70.3417,179871.0,0.0,11101.0718,38174508,22686348,110991.0,93565.0,1192996958.0,2022
104101,3,Hospital Dr. Jerónimo Méndez Arancibia (Chañaral),Hospital de Chañaral,-26.3442,-70.6071,38.0,0.0,-414.0,2399633,650466,13715.0,24501.0,61755896.0,2022
104103,3,Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar),Hospital de Vallenar,-28.5765,-70.3578,69910.0,0.0,4434.50812,17875106,10722838,41610.0,61878.0,452248572.0,2022
104104,3,Hospital Dr. Manuel Magalhaes Medling (Huasco),Hospital de Huasco,-28.4568,-70.2929,371.0,0.0,-166.0,2519341,551218,3776.0,24870.0,23925824.0,2022
105100,4,Hospital San Juan de Dios (La Serena),Hospital La Serena,-29.9065,-70.2432,177698.0,0.0,13434.89336,51816134,40208608,122444.0,75631.0,1679504270.0,2022
105101,4,Hospital San Pablo (Coquimbo),Hospital Coquimbo,-30.0168,-71.2544,182607.0,0.0,14572.18739,51864868,35834559,122749.0,68407.0,1385554073.0,2022
105102,4,Hospital Dr. Antonio Tirado Lanas (Ovalle),Hospital Ovalle,-30.5991,-71.2124,184942.0,0.0,6956.187,41490617,22112593,80208.0,72762.0,3005236073.0,2022
105103,4,Hospital Dr. Humberto Elorza Cortés (Illapel),Hospital Illapel,-31.6277,-71.3682,90331.0,0.0,-3780.0,10790253,5137080,25935.0,34378.0,370579896.0,2022
105104,4,Hospital de Salamanca,Hospital Salamanca,-31.6344,-71.3425,1349.0,0.0,-405.0,4602585,2526598,6977.0,132902.0,173795020.0,2022
105105,4,Hospital San Juan de Dios (Combarbalá),Hospital Combarbalá,-31.2125,-71.2355,309.0,0.0,-301.0,2768249,912414,7347.0,18347.0,46525674.0,2022
105106,4,Hospital Dr. José Arraño (Andacollo),Hospital de Andacollo,-29.9047,-71.5976,488.0,0.0,-150.0,2508823,1013942,5476.0,14842.0,47635816.0,2022
105107,4,Hospital San Juan de Dios (Vicuña),Hospital Vicuña,-30.0309,-70.7087,330.0,0.0,-595.0,3195257,1187369,10702.0,28325.0,118101867.0,2022
105108,4,Hospital San Pedro (Los Vilos),Hospital Los Vilos,-31.9075,-71.5144,11043.0,0.0,-634.0,5042640,1884281,12405.0,42974.0,300769921.0,2022
106100,5,Hospital Carlos Van Buren (Valparaíso),Hospital Carlos Van Buren,-33.0458,-71.6229,155301.0,0.0,16698.8415,69178333,39775559,155019.0,125873.0,2733816921.0,2022
106103,5,Hospital Claudio Vicuña ( San Antonio),Hospital Claudio Vicuña,-33.5996,-71.5598,59595.0,0.0,5251.489500000001,19582044,11610618,60422.0,81306.0,737601288.0,2022
106104,5,Hospital Del Salvador (Valparaíso),Hospital Del Salvador,-33.0472,-71.3567,12381.0,0.0,-529.0,7422090,2838808,31854.0,0.0,0.0,2022
106105,5,Hospital San José (Casablanca),Hospital San José Casablanca,-33.3205,-71.4102,167.0,0.0,-302.0,3707878,1484002,4930.0,51894.0,16632808.0,2022
106102,5,Hospital Dr. Eduardo Pereira Ramírez (Valparaíso),Hospital Doctor Eduardo Pereira,-33.0384,-71.6264,51467.0,0.0,5613.86496,17569066,8641335,56522.0,0.0,873333508.0,2022
107100,5,Hospital Dr. Gustavo Fricke (Viña del Mar),Hospital Doctor Gustavo Fricke,-33.0214,-71.5537,274741.0,0.0,26117.4204,80013989,67552270,193722.0,132489.0,2819745300.0,2022
107101,5,Hospital San Martín (Quillota),Hospital de Quillota,-32.8833,-71.2482,127285.0,0.0,7974.62422,35369421,21169979,88781.0,59805.0,1284382487.0,2022
107102,5,Hospital de Quilpué,Hospital de Quilpué,-33.0458,-71.4457,81191.0,0.0,5019.912240000001,23886377,10638970,53144.0,84128.0,907947250.0,2022
107103,5,Hospital Dr. Mario Sánchez Vergara (La Calera),Hospital de La Calera,-32.7875,-71.2035,14573.0,0.0,-1460.0,6020667,1693382,15226.0,36565.0,154851874.0,2022
107110,5,Hospital Centro Geriátrico Paz de la Tarde (Limache),Hospital Geriátrico Paz de la Tarde,-33.0098,-71.2544,6867.0,0.0,-433.0,3501803,840663,22418.0,0.0,1977010.0,2022
107104,5,Hospital Santo Tomás (Limache),Hospital de Limache,-33.0103,-71.2549,7373.0,0.0,-1335.0,7232895,1712654,20805.0,53466.0,144179864.0,2022
107105,5,Hospital San Agustín (La Ligua),Hospital de La Ligua,-32.4478,-71.2316,22958.0,0.0,-1026.0,5996011,1590050,21535.0,44637.0,621068290.0,2022
107106,5,Hospital Dr. Víctor Hugo Moll (Cabildo),Hospital Cabildo,-32.4285,-71.0639,1365.0,0.0,-477.0,2890839,857095,7665.0,25854.0,80226834.0,2022
107107,5,Hospital de Petorca,Hospital Petorca,-32.2594,-70.9392,2076.0,0.0,-293.0,1754872,432884,6570.0,14457.0,9555120.0,2022
107108,5,Hospital Adriana Cousiño (Quintero),Hospital de Quintero,-32.7844,-71.5269,3818.0,0.0,-867.0,5354127,2298499,9216.0,55807.0,479991695.0,2022
107109,5,Hospital Juana Ross de Edwards (Peñablanca - Villa Alemana),Hospital Peñablanca,-33.0424,-71.3724,414.0,0.0,-1836.0,6672845,2258238,29220.0,27504.0,110556476.0,2022
108100,5,Hospital de San Camilo (San Felipe),Hospital San Camilo de San Felipe,-32.7521,-70.7254,105683.0,0.0,8767.1975,25857319,14172228,79880.0,97351.0,1294410226.0,2022
108101,5,Hospital San Juan de Dios (Los Andes),Hospital San Juan de Dios de Los Andes,-32.8325,-70.5984,85999.0,0.0,7222.53536,20287011,11798041,57360.0,88677.0,543252065.0,2022
108102,5,Hospital San Francisco (Llaillay),Hospital San Francisco de Llay Llay,-32.8377,-70.9502,2280.0,0.0,-943.0,3701756,1170624,12450.0,45580.0,134119796.0,2022
108104,5,Hospital San Antonio (Putaendo),Hospital San Antonio de  Putaendo,-32.6214,-70.7253,0.0,0.0,-525.0,1976464,681116,10220.0,28401.0,16096516.0,2022
108105,5,Hospital Psiquiátrico Dr. Philippe Pinel (Putaendo),Hospital Psiquiátrico Doctor  Philippe Pinel de Putaendo,-32.6212,-70.7263,0.0,0.0,-575.0,9192478,2859797,94788.0,9123.0,0.0,2022
115100,6,Hospital Regional de Rancagua,Hospital Rancagua,-34.1713,-70.7449,302765.0,0.0,22632.40431,79541637,46163857,199181.0,139046.0,4618305946.0,2022
115101,6,Hospital Santa Filomena (Graneros),Hospital Graneros,-34.0667,-70.7264,451.0,0.0,-699.0,3871665,1092633,9490.0,57175.0,148430536.0,2022
115102,6,Hospital de Coínco,Hospital Coínco,-34.2667,-70.9933,566.0,0.0,-422.0,2228842,551402,5208.0,18673.0,29259533.0,2022
115103,6,Hospital Del Salvador (Peumo),Hospital Peumo,-34.3903,-71.2542,444.0,0.0,-602.0,3080347,980550,17442.0,31788.0,90016016.0,2022
115104,6,Hospital Dr. Ricardo Valenzuela Sáez (Rengo),Hospital de Rengo,-34.4065,-70.8587,61529.0,0.0,-5529.0,12528344,11793349,40885.0,82802.0,563206330.0,2022
115105,6,Hospital San Vicente de Tagua-Tagua,Hospital San Vicente,-34.4487,-70.9682,33634.0,0.0,-2706.0,5929098,2305418,17855.0,41329.0,185098258.0,2022
115106,6,Hospital de Pichidegua,Hospital Pichidegua,-34.2998,-71.2786,231.0,0.0,-361.0,1630935,472091,4566.0,31551.0,63081998.0,2022
115107,6,Hospital San Juan de Dios (San Fernando),Hospital San Fernando,-34.5817,-70.9899,109137.0,0.0,6110.519219999999,23699877,14806199,58701.0,105684.0,1063697316.0,2022
115108,6,Hospital Mercedes (Chimbarongo),Hospital Chimbarongo,-34.7239,-71.0394,502.0,0.0,-719.0,3493869,1231982,7300.0,34261.0,109109863.0,2022
115109,6,Hospital de Nancagua,Hospital Nancagua,-34.7012,-71.1288,451.0,0.0,-228.0,2099162,530407,3285.0,28220.0,41840514.0,2022
115110,6,Hospital de Santa Cruz,Hospital Santa Cruz,-34.6364,-71.3657,79108.0,0.0,3775.25998,13149774,7916769,32048.0,58164.0,579672275.0,2022
115111,6,Hospital de Marchigüe,Hospital Marchigue,-34.4231,-71.5873,203.0,0.0,-150.0,1599871,542520,3276.0,15976.0,100794130.0,2022
115112,6,Hospital de Pichilemu,Hospital Pichilemu,-34.3869,-72.0095,856.0,0.0,-561.0,3153348,1265442,8808.0,20073.0,134184296.0,2022
115113,6,Hospital de Lolol,Hospital de Lolol,-34.7589,-71.6721,89.0,0.0,-163.0,1677734,391016,3650.0,15580.0,47221226.0,2022
115114,6,Hospital de Litueche,Hospital de Litueche,-34.1344,-71.6822,292.0,0.0,-115.0,1746541,558022,2920.0,18206.0,56267002.0,2022
116100,7,Hospital San Juan de Dios (Curicó),Hospital Curicó,-34.9824,-71.2433,179043.0,0.0,10730.56731,38966175,31452244,111121.0,91441.0,2121740752.0,2022
116101,7,Hospital de Teno,Hospital de Teno,-34.8749,-71.1676,296.0,0.0,-1017.0,3292168,1116158,9903.0,25387.0,72549367.0,2022
116102,7,Hospital de Molina,Hospital Molina,-35.1155,-71.2826,3176.0,0.0,-1338.0,4225415,2746386,19065.0,54714.0,259900002.0,2022
116103,7,Hospital de Hualañé,Hospital Hualane,-34.9768,-71.7986,368.0,0.0,-424.0,2120468,816168,4380.0,17398.0,111497036.0,2022
116104,7,Hospital de Licantén,Hospital Licantén,-34.9983,-71.8771,214.0,0.0,-134.0,2252641,622316,2876.0,11797.0,88419228.0,2022
116105,7,Hospital Dr. César Garavagno Burotto (Talca),Hospital Talca,-35.4232,-71.6485,411465.0,0.0,30295.65,82284160,53796891,235629.0,129245.0,3001306560.0,2022
116106,7,Hospital de Curepto,Hospital Curepto,-35.0834,-72.0038,204.0,0.0,-326.0,2280161,668666,2910.0,12068.0,36732671.0,2022
116107,7,Hospital de Constitución,Hospital Constitución,-35.3329,-72.4162,34906.0,0.0,-3067.0,6989225,2362945,28488.0,25085.0,151745529.0,2022
116108,7,Hospital Presidente Carlos Ibáñez del Campo (Linares),Hospital Linares,-35.8487,-71.5901,150382.0,0.0,10088.22685,29082767,17515872,82719.0,65958.0,4331091337.0,2022
116109,7,Hospital Dr. Abel Fuentealba Lagos de San Javier,Hospital San Javier,-35.5911,-71.7362,30182.0,0.0,-3508.0,6805178,2969316,23804.0,55876.0,170687841.0,2022
116110,7,Hospital San José (Parral),Hospital Parral,-36.1438,-71.8369,32250.0,0.0,3518.514,7637547,2887766,36541.0,51347.0,255739406.0,2022
116111,7,Hospital San Juan de Dios (Cauquenes),Hospital Cauquenes,-35.9637,-72.3228,41970.0,0.0,-4360.0,9376096,3274858,42128.0,29968.0,195475157.0,2022
116112,7,Hospital Dr. Benjamín Pedreros (Chanco),Hospital Chanco,-35.7335,-72.5435,240.0,0.0,-524.0,2466102,704833,7721.0,26590.0,44088804.0,2022
117101,16,Hospital Clínico Herminda Martín (Chillán),Hospital de Chillán,-36.6063,-72.1024,290076.0,0.0,17016.87375,67086979,39504125,172394.0,131961.0,4575349467.0,2022
117102,16,Hospital de San Carlos,Hospital de San Carlos,-36.4267,-71.9592,69217.0,0.0,5250.53177,19891677,11672568,43611.0,97085.0,698861974.0,2022
117103,16,Hospital Comunitario de Salud Familiar de Bulnes,Hospital de Bulnes,-36.7411,-72.2996,2438.0,0.0,-1559.0,5423155,2908195,19074.0,69133.0,215081020.0,2022
117104,16,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay),Hospital de Yungay,-37.1013,-71.9325,369.0,0.0,-1167.0,4212053,1918833,15698.0,46270.0,70321891.0,2022
117106,16,Hospital Comunitario de Salud Familiar de Quirihue,Hospital de Quirihue,-36.2821,-72.5323,921.0,0.0,-756.0,3726640,1851637,17684.0,21796.0,79075632.0,2022
117108,16,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu,Hospital de Coelemu,-36.4942,-72.7081,791.0,0.0,-901.0,4419668,2390008,17135.0,39740.0,79842494.0,2022
117107,16,Hospital Comunitario de Salud Familiar de El Carmen,Hospital El Carmen,-36.5639,-72.0405,704.0,0.0,-684.0,3469626,1750560,8393.0,32197.0,82906030.0,2022
118100,8,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción),Hospital Guillermo  Grant Benavente,-36.8201,-73.0503,502497.0,0.0,36613.4769,127578700,87878932,302112.0,144752.0,6716891804.0,2022
118103,8,Hospital Traumatológico (Concepción),Hospital Traumatológico,-36.8276,-73.0565,41023.0,0.0,-3662.0,13002359,9056186,36058.0,0.0,94587353.0,2022
118105,8,Hospital San José (Coronel),Hospital de Coronel,-37.0302,-73.1412,42444.0,0.0,4481.2647,19751846,5154762,39555.0,116785.0,630907264.0,2022
118106,8,Hospital de Lota,Hospital Lota,-37.0887,-73.1581,59455.0,0.0,-3593.0,14646964,5789253,34402.0,62296.0,448484852.0,2022
118107,8,Hospital Clorinda Avello (Santa Juana),Hospital Santa Juana,-37.1696,-72.9339,403.0,0.0,-643.0,3043833,952929,14779.0,32974.0,17186712.0,2022
118108,8,Hospital San Agustín de Florida,Hospital Florida,-36.8227,-72.6696,224.0,0.0,-305.0,3276281,1080647,5840.0,26608.0,18460604.0,2022
119100,8,Hospital Las Higueras (Talcahuano),Hospital Higueras,-36.7185,-73.1217,381027.0,0.0,20683.25975,69044694,53059484,154308.0,130468.0,4946335210.0,2022
119101,8,Hospital de Tomé,Hospital Tome,-36.6206,-72.9515,64551.0,0.0,-3156.0,14873016,5335271,33290.0,53041.0,442031602.0,2022
119102,8,Hospital Penco - Lirquén,Hospital Penco Lirquén,-36.7399,-72.9955,61017.0,0.0,-2412.0,13716514,6658513,21602.0,45975.0,444058638.0,2022
120107,8,Hospital Comunitario Dr. Roberto Muñoz Urrutia de Huépil,Hospital Huepil,-37.6869,-72.0197,247.0,0.0,-641.0,3496183,1315676,6341.0,30428.0,98167858.0,2022
120105,8,Hospital Comunitario de Laja,Hospital de Laja,-37.2837,-72.7105,774.0,0.0,-860.0,4728598,2388538,10220.0,37873.0,156712154.0,2022
120101,8,Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles),Hospital de Los Ángeles,-37.4621,-72.3604,274433.0,0.0,24964.24946,75474803,61963417,196512.0,179835.0,6167673434.0,2022
120102,8,Hospital Comunitario de Mulchén,Hospital de Mulchén,-37.7222,-72.2329,335.0,0.0,-1729.0,6123797,2393503,31767.0,92051.0,85830288.0,2022
120103,8,Hospital Comunitario de Nacimiento,Hospital de Nacimiento,-37.5079,-72.6766,579.0,0.0,-1179.0,4623176,1712272,16794.0,56685.0,182050719.0,2022
120104,8,Hospital Comunitario de Yumbel,Hospital de Yumbel,-37.0846,-72.5645,384.0,0.0,-1211.0,4251900,1519099,19344.0,45896.0,114360462.0,2022
120106,8,Hospital Comunitario de Santa Bárbara,Hospital Santa Bárbara,-37.6637,-72.0153,246.0,0.0,-674.0,4092773,1563457,11872.0,42135.0,71549834.0,2022
128113,8,Hospital San Vicente (Arauco),Hospital Arauco,-37.2462,-73.3219,25514.0,0.0,-2085.0,9698140,4386098,20346.0,67769.0,246804021.0,2022
128111,8,Hospital Intercultural Kallvu Llanka (Cañete),Hospital de Cañete,-37.8047,-73.3832,19918.0,0.0,-3645.0,14020130,5219507,33101.0,55755.0,280586051.0,2022
128112,8,Hospital de Contulmo,Hospital Contulmo,-38.0172,-73.2277,369.0,0.0,-240.0,2793468,1277608,3955.0,14076.0,47011378.0,2022
128109,8,Hospital Provincial Dr. Rafael Avaría (Curanilahue),Hospital Curanilahue,-37.4764,-73.3437,27136.0,0.0,4685.5212,24871065,13055827,37377.0,52823.0,1477327191.0,2022
128110,8,Hospital de Lebu,Hospital Lebu,-37.6088,-73.6595,2725.0,0.0,-1765.0,8810480,2891183,23209.0,53007.0,227286605.0,2022
129100,9,Hospital Dr. Mauricio Heyermann (Angol),Hospital Angol,-37.7966,-72.7099,129172.0,0.0,6891.37904,30662225,12771990,82612.0,77043.0,1801243638.0,2022
129106,9,Hospital San José de Victoria,Hospital Victoria,-38.2363,-72.3315,76687.0,0.0,6041.46204,23215213,10466930,64173.0,61663.0,673448967.0,2022
129104,9,Hospital Dr. Dino Stagno M.(Traiguén),Hospital Traiguén,-38.2502,-72.6886,10396.0,0.0,-1785.0,6185250,2124025,29565.0,42559.0,161681631.0,2022
129103,9,Hospital de Collipulli,Hospital de Collipulli,-37.9536,-72.4364,662.0,0.0,-729.0,4210546,1485777,9987.0,58971.0,96496528.0,2022
129101,9,Hospital de Purén,Hospital Purén,-38.0503,-72.6734,317.0,0.0,-584.0,2808140,947623,8005.0,27406.0,159092762.0,2022
129107,9,Hospital Dr. Oscar Hernández E.(Curacautín),Hospital Curacautín,-38.4353,-71.8888,849.0,0.0,-844.0,3705949,1330055,8922.0,29140.0,192570207.0,2022
129108,9,Hospital de Lonquimay,Hospital de Lonquimay,-38.4476,-71.2306,178.0,0.0,-714.0,2823746,737039,7160.0,23897.0,63617052.0,2022
121113,9,Hospital Dr. Eduardo González Galeno (Cunco),Hospital de Cunco,-38.9325,-72.0292,2262.0,0.0,-909.0,3919651,2020819,7824.0,40842.0,91657230.0,2022
121114,9,Hospital Intercultural de Nueva Imperial,Hospital Nueva Imperial,-38.7449,-72.9503,49542.0,0.0,3446.37824,16771494,13311407,53959.0,38200.0,1406800486.0,2022
121121,9,Hospital de Villarrica,Hospital Villarica,-39.2868,-72.2278,69678.0,0.0,2518.10937,12411963,6085761,20815.0,61360.0,510827936.0,2022
121115,9,Hospital de Carahue,Hospital Carahue,-38.7082,-73.1669,551.0,0.0,-699.0,4164572,1558191,10950.0,38932.0,81132766.0,2022
121119,9,Hospital de Gorbea,Hospital Gorbea,-39.0973,-72.6763,511.0,0.0,-522.0,2922988,1061861,9681.0,29752.0,116264658.0,2022
121117,9,Hospital de Pitrufquén,Hospital Pitrufquén,-39.2291,-72.6402,34438.0,0.0,2396.98008,13182738,6274878,26494.0,25587.0,734966610.0,2022
121116,9,Hospital Dr. Arturo Hillerns Larrañaga (Saavedra),Hospital Puerto Saavedra,-38.7779,-73.4003,293.0,0.0,-452.0,2914670,1249080,8851.0,21738.0,45392496.0,2022
121118,9,Hospital de Toltén,Hospital Toltén,-39.2144,-73.2075,696.0,0.0,-716.0,2545656,1016606,8486.0,17140.0,133292493.0,2022
121111,9,Hospital de Galvarino,Hospital Galvarino,-38.4178,-72.7738,418.0,0.0,-619.0,2914903,992913,9125.0,33249.0,152501611.0,2022
121110,9,Hospital Dr. Abraham Godoy (Lautaro),Hospital Lautaro,-38.5277,-72.4466,43840.0,0.0,1893.05412,12934804,8114398,26280.0,25302.0,1001687068.0,2022
121120,9,Hospital de Loncoche,Hospital Loncoche,-39.3702,-72.6311,1160.0,0.0,-1039.0,3635585,1678771,15019.0,36654.0,139244124.0,2022
121112,9,Hospital de Vilcún,Hospital Vilcún,-38.6547,-72.2248,949.0,0.0,-743.0,2609970,1040561,10522.0,31608.0,139499540.0,2022
121109,9,Hospital Dr. Hernán Henríquez Aravena (Temuco),Hospital Temuco,-38.7335,-72.5963,236055.0,0.0,27582.60093,91951463,77525475,249330.0,132703.0,6165900715.0,2022
200717,9,Complejo Asistencial Padre las Casas,Complejo Asistencial Padre Las Casas,-38.7676,-72.6156,78531.0,0.0,-6014.0,24015018,13449387,74018.0,45368.0,1804058375.0,2022
122100,14,Hospital Clínico Regional (Valdivia),Hospital de Valdivia,-39.8099,-73.2459,205569.0,0.0,19150.67,66079565,44040020,172835.0,77136.0,4125635716.0,2022
122101,14,Hospital de Corral,Hospital de Corral,-39.8826,-73.4306,305.0,0.0,-281.0,2205245,721380,2582.0,14815.0,43115489.0,2022
122102,14,Hospital de Los Lagos,Hospital de Los Lagos,-39.8561,-72.8254,1059.0,0.0,-957.0,2406544,787988,12094.0,35630.0,66587354.0,2022
122103,14,Hospital de Lanco,Hospital de Lanco,-39.4529,-72.7751,3279.0,0.0,-670.0,4218488,1120510,7300.0,29896.0,114740872.0,2022
122104,14,Hospital Juan Morey (La Unión),Hospital de La Unión,-40.2931,-73.0812,15214.0,0.0,-3524.0,7732003,2230320,36812.0,37789.0,251104401.0,2022
122105,14,Hospital de Río Bueno,Hospital de Río Bueno,-40.3326,-72.9535,1633.0,0.0,-1998.0,4477092,1154767,20494.0,43113.0,110340628.0,2022
122106,14,Hospital de Paillaco,Hospital de Paillaco,-40.0692,-72.8776,0.0,0.0,-990.0,3439740,756122,12174.0,31207.0,137787351.0,2022
122200,14,Hospital de Mariquina,Hospital Santa Elisa De San Jose De La Mariquina,-39.5332,-72.9767,1097.0,0.0,-1216.0,3342144,945710,18330.0,37355.0,54630361.0,2022
123100,10,Hospital Base San José de Osorno,Hospital de Osorno,-40.5744,-73.1252,202231.0,0.0,16191.8251,54908331,31886964,135103.0,110026.0,4213211126.0,2022
123103,10,Hospital de Puerto Octay,Hospital Puerto Octay,-40.9736,-72.9002,212.0,0.0,-181.0,2364969,731148,3575.0,20238.0,53125414.0,2022
123101,10,Hospital de Purranque,Hospital Purranque,-40.9074,-73.1689,15367.0,0.0,-1562.0,4375134,1978012,13573.0,36868.0,191573509.0,2022
123102,10,Hospital de Río Negro,Hospital de Río Negro,-40.7839,-73.2163,1150.0,0.0,-347.0,3202188,737549,9708.0,32894.0,90377670.0,2022
123105,10,Hospital del Perpetuo Socorro de Quilacahuín,Hospital del Perpetuo Socorro de Quilacahuín,-40.7554,-73.4516,48.0,0.0,-74.0,1737255,505402,3285.0,3682.0,16241229.0,2022
124130,10,Hospital de Calbuco,Hospital Calbuco,-41.7726,-73.1315,3287.0,0.0,-875.0,6524263,2190035,11634.0,133581.0,222216580.0,2022
124120,10,Hospital de Fresia,Hospital de Fresia,-41.1517,-73.4081,630.0,0.0,-378.0,3082276,1475399,7742.0,12055.0,73700556.0,2022
124115,10,Hospital de Frutillar,Hospital de Frutillar,-41.1267,-73.0707,2880.0,0.0,-849.0,2877730,1262174,11669.0,29946.0,101877089.0,2022
124145,10,Hospital de Futaleufú,Hospital Futaleufú,-43.1863,-71.8684,74.0,0.0,-177.0,2638795,942241,2190.0,9810.0,24095870.0,2022
124110,10,Hospital de Llanquihue,Hospital de Llanquihue,-41.2606,-73.0042,475.0,0.0,-554.0,2198834,1154848,6814.0,33471.0,202570261.0,2022
124125,10,Hospital de Maullín,Hospital de Maullín,-41.6192,-73.6056,204.0,0.0,-345.0,2327906,1118536,9069.0,14004.0,58055849.0,2022
124140,10,Hospital de Palena,Hospital de Palena,-43.6161,-71.8036,124.0,0.0,-73.0,1765114,524021,1543.0,4372.0,15311847.0,2022
124105,10,Hospital de Puerto Montt,Hospital de Puerto Montt,-41.4687,-72.9411,302394.0,0.0,23603.71697,88219505,62903101,207903.0,111258.0,3629209819.0,2022
125104,11,Hospital Dr. Jorge Ibar (Cisnes),Hospital de Cisnes,-44.7477,-72.6964,1809.0,0.0,-114.0,2418304,600743,3285.0,8772.0,43373584.0,2022
125102,11,Hospital Dr. Leopoldo Ortega R. (Chile Chico),Hospital de Chile Chico,-46.5416,-71.7265,118.0,0.0,-162.0,2790991,948533,2920.0,3021.0,41136756.0,2022
125103,11,Hospital Lord Cochrane,Hospital de Cochrane,-47.2549,-72.5687,52.0,0.0,-167.0,4484932,1280891,2555.0,10298.0,25759315.0,2022
125100,11,Hospital Regional (Coihaique),Hospital de Coyhaique,-45.5713,-72.0661,90554.0,0.0,8162.41634,42425817,24361359,55437.0,84142.0,2111054458.0,2022
